user_id,name,age,gender,email,phone,location,preferences,dietary_restrictions,favorite_price_range,past_interactions
547d8366-c355-4335-a36e-d65813124807,Gina Steele,32,Male,zcole@example.org,818-206-4449x51002,Minneapolis,French,"None, Vegan",$$$,"[{'restaurant_name': 'Thomas LLC Eatery', 'rating_given': 3.2, 'review': 'Base environmental raise south president mind.', 'date': datetime.date(2024, 4, 16)}, {'restaurant_name': 'Parker Group Bistro', 'rating_given': 3.0, 'review': 'Industry energy eight cover development imagine support lose cause either.', 'date': datetime.date(2024, 7, 7)}]"
9c043961-9d7b-44e9-864c-8c09f8fb20cf,Sarah Hopkins,23,Female,cdiaz@example.net,(473)932-5465x971,Minneapolis,"Indian, Italian, French","Gluten-Free, Vegetarian",$$$$,"[{'restaurant_name': 'Mcdaniel, Salazar and Moore Steakhouse', 'rating_given': 3.0, 'review': 'Production defense financial rock military let may.', 'date': datetime.date(2025, 2, 7)}, {'restaurant_name': 'Edwards and Sons Grill', 'rating_given': 3.5, 'review': 'Number relate contain may similar main onto exactly.', 'date': datetime.date(2024, 11, 25)}, {'restaurant_name': 'Fleming Group Eatery', 'rating_given': 4.6, 'review': 'Over because together ground attorney parent sit behind control increase institution yes.', 'date': datetime.date(2024, 8, 29)}, {'restaurant_name': 'Wade, Davis and Chung Bistro', 'rating_given': 4.3, 'review': 'Tend similar small seat industry administration already rate leg machine nothing.', 'date': datetime.date(2024, 4, 12)}, {'restaurant_name': 'Estes-Watson Steakhouse', 'rating_given': 4.2, 'review': 'Conference collection visit agent those major one arm.', 'date': datetime.date(2024, 6, 20)}]"
d1b6c7e4-93f9-47bc-ab83-9685ce092329,Benjamin Morrison,46,Female,amandarobinson@example.org,001-742-904-4125x445,Minneapolis,"Chinese, BBQ, Mexican","Halal, None",$$,"[{'restaurant_name': 'Williams LLC Bistro', 'rating_given': 3.3, 'review': 'Though bed away big continue civil foreign here truth inside can.', 'date': datetime.date(2024, 6, 28)}, {'restaurant_name': 'Chapman LLC Eatery', 'rating_given': 3.9, 'review': 'End game once father crime nor person perhaps particularly attorney especially first education.', 'date': datetime.date(2024, 6, 2)}, {'restaurant_name': 'Sexton LLC Steakhouse', 'rating_given': 2.2, 'review': 'Health account trip decade someone study eye course need nothing difficult agency first.', 'date': datetime.date(2024, 10, 30)}, {'restaurant_name': 'Dawson, Allen and Lopez Eatery', 'rating_given': 3.3, 'review': 'Imagine accept technology improve sea treatment past significant room.', 'date': datetime.date(2024, 7, 22)}, {'restaurant_name': 'Macias-Richardson Steakhouse', 'rating_given': 2.8, 'review': 'Another off morning east executive writer turn drug its standard.', 'date': datetime.date(2024, 10, 14)}]"
bdf57f92-441c-4b3b-99bf-8aa5bf0bb190,Mary Ellis,54,Female,janicelopez@example.org,+1-530-378-6586x8183,Minneapolis,"Italian, Seafood",Halal,$,"[{'restaurant_name': 'David-Smith Grill', 'rating_given': 2.1, 'review': 'Event start term raise you brother statement case understand TV as beautiful.', 'date': datetime.date(2024, 11, 29)}, {'restaurant_name': 'Miller LLC Bistro', 'rating_given': 3.1, 'review': 'Cut laugh church enough my recognize adult road among military challenge in car.', 'date': datetime.date(2024, 12, 25)}, {'restaurant_name': 'Guzman Ltd Bistro', 'rating_given': 2.0, 'review': 'Outside six your likely trouble decision wonder even certainly near team company affect.', 'date': datetime.date(2024, 12, 19)}]"
bc13067a-1468-4a38-a5cb-23962526cecb,Shawn Lindsey,62,Non-Binary,gomezjoanna@example.org,(273)661-2678,Minneapolis,"Vegan, Mexican, Thai","Vegan, Gluten-Free",$$$,"[{'restaurant_name': 'Jimenez-Black Bistro', 'rating_given': 1.6, 'review': 'Every whole sometimes me military two cup inside deep.', 'date': datetime.date(2024, 11, 10)}, {'restaurant_name': 'Kelly-Gray Cafe', 'rating_given': 2.9, 'review': 'Cost speak among southern determine foot quickly blood environmental billion score.', 'date': datetime.date(2024, 3, 19)}, {'restaurant_name': 'Pratt-Mercado Eatery', 'rating_given': 3.2, 'review': 'Born agree view sort machine letter herself cause everything every part explain.', 'date': datetime.date(2024, 4, 7)}, {'restaurant_name': 'Atkins-Burke Steakhouse', 'rating_given': 1.8, 'review': 'Year student per record economy market also up everyone computer hospital research group.', 'date': datetime.date(2024, 10, 9)}]"
f91f39cc-26cb-4dba-9d98-223bf8f3c8f8,Terri Wang,31,Female,travisherrera@example.com,709-201-6977,Minneapolis,"Vegan, Chinese",Vegetarian,$$$$,"[{'restaurant_name': 'Martin, Cole and Harmon Diner', 'rating_given': 4.4, 'review': 'Head west tonight able quality data.', 'date': datetime.date(2024, 7, 27)}, {'restaurant_name': 'Gonzales, Floyd and Carter Bistro', 'rating_given': 4.7, 'review': 'Draw just blue rule better real food mean government market.', 'date': datetime.date(2024, 3, 6)}, {'restaurant_name': 'Lawrence, Ross and Hill Diner', 'rating_given': 3.2, 'review': 'Power hospital mention teach product build leader discussion.', 'date': datetime.date(2024, 6, 5)}, {'restaurant_name': 'Haynes, Hughes and Jackson Cafe', 'rating_given': 1.3, 'review': 'Fight ask leg including professor become night whom collection.', 'date': datetime.date(2024, 5, 3)}]"
4b056321-b80a-40b4-a940-322b157423d0,Terry Liu,52,Male,sdaniels@example.org,+1-294-985-8734x865,Minneapolis,"Chinese, American, French",Gluten-Free,$$,"[{'restaurant_name': 'Dean, Salazar and Baker Steakhouse', 'rating_given': 3.0, 'review': 'About open participant sense admit Republican.', 'date': datetime.date(2025, 2, 23)}]"
0cabe4e9-1e54-4611-85df-f3d248bcd01e,Brandon Morris,54,Male,philipserrano@example.com,001-874-838-4167,Minneapolis,"Indian, French, Vegan",Halal,$$,"[{'restaurant_name': 'Fletcher-Howard Diner', 'rating_given': 4.9, 'review': 'Success foot still reveal room send his picture range draw return much.', 'date': datetime.date(2024, 3, 29)}, {'restaurant_name': 'Vance, Fernandez and Jones Grill', 'rating_given': 3.1, 'review': 'World seven trade measure soon these like light.', 'date': datetime.date(2024, 6, 29)}]"
d7430e4e-4304-4134-ada7-be6541a42223,Jeanette Rogers,36,Male,petersjames@example.net,001-486-726-6296,Minneapolis,"Mexican, Italian, BBQ","Vegetarian, Gluten-Free",$,"[{'restaurant_name': 'Sellers, Guerrero and Suarez Eatery', 'rating_given': 3.9, 'review': 'Prevent campaign party piece anyone laugh reason step.', 'date': datetime.date(2024, 11, 17)}, {'restaurant_name': 'Riddle PLC Eatery', 'rating_given': 1.5, 'review': 'Dinner drop foot American answer spring American material hair serve fast.', 'date': datetime.date(2024, 8, 1)}, {'restaurant_name': 'Bell-Fox Steakhouse', 'rating_given': 2.6, 'review': 'Along accept opportunity bar time itself analysis kitchen brother dinner no.', 'date': datetime.date(2024, 7, 1)}, {'restaurant_name': 'Herrera Ltd Steakhouse', 'rating_given': 1.2, 'review': 'Resource name firm outside security challenge.', 'date': datetime.date(2025, 2, 18)}, {'restaurant_name': 'May Group Cafe', 'rating_given': 4.1, 'review': 'Improve before drug beyond have reality week we.', 'date': datetime.date(2024, 7, 4)}]"
4f8c6325-2005-4f28-979e-fee1633033f8,Jason Johnson,28,Female,moorekenneth@example.org,373.248.7380,Minneapolis,"Thai, Italian, Seafood",Gluten-Free,$$$$,"[{'restaurant_name': 'Mcfarland PLC Eatery', 'rating_given': 2.4, 'review': 'Still magazine fight view approach sing career time within will trouble forget.', 'date': datetime.date(2024, 9, 21)}, {'restaurant_name': 'Hull, Shepherd and Bradley Cafe', 'rating_given': 4.6, 'review': 'These treatment name least step capital yeah.', 'date': datetime.date(2024, 4, 27)}]"
7a0324f5-5888-4dcc-9ca3-61ca2094d4a1,Julian Cisneros,55,Non-Binary,samantha42@example.net,+1-201-544-7878x352,Minneapolis,"Italian, Vegan, Chinese",Vegan,$,"[{'restaurant_name': 'English and Sons Cafe', 'rating_given': 2.6, 'review': 'Identify beat lay see factor attention wide town pay.', 'date': datetime.date(2024, 6, 29)}]"
0a5ab813-c452-4045-8c68-19998f4cd28a,Samantha Bird,54,Non-Binary,anna77@example.com,756-621-5157x671,Minneapolis,"Seafood, Italian",Vegetarian,$,"[{'restaurant_name': 'Schmidt-Oliver Steakhouse', 'rating_given': 4.3, 'review': 'Put trade sense west yourself view feel rock central understand sister structure.', 'date': datetime.date(2024, 5, 24)}]"
f594c98e-d500-4fdd-8b82-c96823e2f001,Joseph Smith,37,Male,dayala@example.com,001-718-477-5310x43719,Minneapolis,"Vegan, American, Mexican",Vegan,$$$,"[{'restaurant_name': 'Gibbs Ltd Bistro', 'rating_given': 2.2, 'review': 'Industry painting indeed smile party strong strategy.', 'date': datetime.date(2024, 3, 20)}, {'restaurant_name': 'Phillips-Aguilar Cafe', 'rating_given': 1.9, 'review': 'Although above want model within hour into of class.', 'date': datetime.date(2024, 3, 3)}, {'restaurant_name': 'Pineda-Erickson Eatery', 'rating_given': 3.6, 'review': 'Represent young election risk teach reflect it agent impact drug church.', 'date': datetime.date(2025, 1, 18)}]"
1a8684d0-e425-400e-8a87-0232a0459bd1,Martha Powell,38,Non-Binary,xanderson@example.net,984.821.0281,Minneapolis,"BBQ, Italian, American",None,$$$$,"[{'restaurant_name': 'Johnson, Ward and Galloway Grill', 'rating_given': 3.4, 'review': 'Hope person live save box than speak ask or kid since personal.', 'date': datetime.date(2024, 4, 27)}, {'restaurant_name': 'Phillips-Gonzales Eatery', 'rating_given': 3.1, 'review': 'Cell play suddenly politics prevent walk early happen later lawyer bed herself.', 'date': datetime.date(2024, 7, 19)}, {'restaurant_name': 'Gutierrez, Tucker and Bishop Diner', 'rating_given': 3.9, 'review': 'Especially degree hit let great blood.', 'date': datetime.date(2024, 7, 7)}, {'restaurant_name': 'Grant, Fitzgerald and Nelson Diner', 'rating_given': 3.7, 'review': 'Say safe station yeah agency black sit behind during second feel early argue.', 'date': datetime.date(2024, 10, 27)}, {'restaurant_name': 'Moore-Cervantes Cafe', 'rating_given': 4.9, 'review': 'Nor me few international father example factor suddenly others could long able.', 'date': datetime.date(2024, 10, 21)}]"
e1bcdcbd-c868-42d0-a188-f4a40b967e41,Donna Colon,24,Non-Binary,jhughes@example.org,+1-541-639-1172x729,Minneapolis,"Thai, French",Keto,$,"[{'restaurant_name': 'Smith, Schmitt and Martinez Bistro', 'rating_given': 2.8, 'review': 'Show message matter item road actually school certain hit.', 'date': datetime.date(2024, 8, 13)}]"
46bdda13-22a9-4959-b9ca-3173e242f0c9,Robin Miller,58,Female,kyle13@example.net,+1-636-747-0911,Minneapolis,"Chinese, Indian, BBQ","Keto, None",$$$,"[{'restaurant_name': 'Baker-Brown Steakhouse', 'rating_given': 3.0, 'review': 'Democratic third role pull play run vote see.', 'date': datetime.date(2024, 12, 28)}]"
1130a0db-3675-46bb-a08e-cc14ae8f7a50,Katherine Berry,60,Non-Binary,jeff64@example.org,230.270.1582x8119,Minneapolis,Seafood,Halal,$$$$,"[{'restaurant_name': 'Torres, Johnson and Adams Steakhouse', 'rating_given': 1.2, 'review': 'Discover turn health Mrs set as after spring might order thousand early edge.', 'date': datetime.date(2025, 2, 3)}, {'restaurant_name': 'Pena-Hines Diner', 'rating_given': 2.1, 'review': 'Hospital language policy teach finish door.', 'date': datetime.date(2024, 9, 29)}, {'restaurant_name': 'Mccoy and Sons Bistro', 'rating_given': 3.4, 'review': 'Without class western next first current say far light white indicate discover low.', 'date': datetime.date(2024, 6, 20)}]"
a32476f1-1784-4934-8403-8a5de90d0d0f,Bradley Guerra,61,Female,elizabeththomas@example.net,848.350.4123,Minneapolis,"Thai, Chinese",Vegetarian,$$$$,"[{'restaurant_name': 'Smith Group Eatery', 'rating_given': 1.5, 'review': 'Summer them wear recognize figure nearly analysis apply no speak already walk born.', 'date': datetime.date(2024, 8, 13)}, {'restaurant_name': 'Graves Ltd Grill', 'rating_given': 3.9, 'review': 'Citizen degree make against adult improve per me television gun.', 'date': datetime.date(2024, 3, 19)}, {'restaurant_name': 'Bryant, Hudson and Adams Eatery', 'rating_given': 4.0, 'review': 'Huge skill reduce physical establish high social save similar well blue.', 'date': datetime.date(2025, 2, 25)}, {'restaurant_name': 'Mccarthy-Holland Steakhouse', 'rating_given': 2.0, 'review': 'Buy goal eight chair letter simple.', 'date': datetime.date(2024, 7, 11)}]"
4a131bff-a235-4fcf-8756-54bb90efaeac,Carly Lee,18,Non-Binary,mooreaaron@example.org,563-652-8039x360,Minneapolis,"BBQ, Mexican",Halal,$$,"[{'restaurant_name': 'Martinez and Sons Grill', 'rating_given': 1.3, 'review': 'Public far four into partner feel.', 'date': datetime.date(2024, 6, 19)}]"
4eb1e052-5d89-4805-b7e8-5fb8d3912a1a,Rodney Miller,57,Male,deniserasmussen@example.org,3523744916,Minneapolis,Chinese,"Vegan, Gluten-Free",$$,"[{'restaurant_name': 'Smith-Perkins Grill', 'rating_given': 4.6, 'review': 'Evidence try threat factor himself kind fire.', 'date': datetime.date(2024, 12, 19)}, {'restaurant_name': 'Chavez, Williams and White Cafe', 'rating_given': 4.4, 'review': 'Sure political no billion type security other may trouble me term.', 'date': datetime.date(2024, 8, 11)}, {'restaurant_name': 'Kirk-Bryant Bistro', 'rating_given': 4.9, 'review': 'Church smile dog pattern media remain feel good.', 'date': datetime.date(2024, 4, 4)}, {'restaurant_name': 'Daniels Ltd Bistro', 'rating_given': 3.1, 'review': 'Particular admit sort parent church boy many.', 'date': datetime.date(2024, 12, 7)}, {'restaurant_name': 'Martinez PLC Cafe', 'rating_given': 3.8, 'review': 'Clear identify anything magazine choice nation Republican far see direction.', 'date': datetime.date(2025, 2, 17)}]"
ad7d256e-a54a-44ca-8987-7e4f9557ef7b,Kendra Hall,35,Non-Binary,henrymurray@example.com,+1-424-521-7563x954,Minneapolis,"American, Indian, French",Vegan,$$$$,"[{'restaurant_name': 'Larson-Dillon Steakhouse', 'rating_given': 2.0, 'review': 'Sometimes their floor industry fly then remain figure nice fight begin sit.', 'date': datetime.date(2024, 6, 5)}, {'restaurant_name': 'Joseph and Sons Grill', 'rating_given': 1.6, 'review': 'Travel still pay account feel beautiful serve current safe significant.', 'date': datetime.date(2024, 11, 9)}, {'restaurant_name': 'Miller, Calderon and Gates Bistro', 'rating_given': 3.9, 'review': 'Country newspaper smile dark however wish world factor before wife all.', 'date': datetime.date(2024, 9, 9)}]"
3e496341-2b95-49d9-a20c-babbd9ed5ed4,Diana Todd,33,Non-Binary,meyersusan@example.org,290-261-5097x77962,Minneapolis,"American, Mexican, Italian","Halal, Vegan",$$$$,"[{'restaurant_name': 'Wright-Foley Eatery', 'rating_given': 1.4, 'review': 'Section foreign mention next yeah eight who around improve style short five.', 'date': datetime.date(2024, 11, 11)}]"
2fb16e06-0791-4f2c-a59f-00961d163821,Jeremy Alvarez,41,Female,adamsandrea@example.com,546.931.9117x119,Minneapolis,"Vegan, Italian, Indian",Gluten-Free,$$$,"[{'restaurant_name': 'Snow-Byrd Cafe', 'rating_given': 3.3, 'review': 'Me make vote laugh help measure take home.', 'date': datetime.date(2024, 8, 27)}, {'restaurant_name': 'White Inc Diner', 'rating_given': 4.1, 'review': 'Themselves effect it free case away company large wind set.', 'date': datetime.date(2024, 12, 22)}]"
b6b5fafc-e9e9-4572-a86d-3befe8ef2705,Edward Escobar,55,Female,leonarderic@example.net,603.288.8623x247,Minneapolis,"Italian, Mexican, French",Gluten-Free,$,"[{'restaurant_name': 'Curtis-Shaw Steakhouse', 'rating_given': 2.2, 'review': 'Society thus moment radio feeling movement.', 'date': datetime.date(2024, 3, 11)}, {'restaurant_name': 'Smith, Ford and Shelton Cafe', 'rating_given': 2.5, 'review': 'Reduce modern character seem manage compare party political.', 'date': datetime.date(2024, 3, 25)}, {'restaurant_name': 'Carrillo and Sons Grill', 'rating_given': 3.1, 'review': 'Record south not place wind last issue draw play body.', 'date': datetime.date(2024, 11, 24)}, {'restaurant_name': 'Smith-Gates Cafe', 'rating_given': 2.2, 'review': 'East order turn body democratic in opportunity between sea.', 'date': datetime.date(2024, 7, 15)}, {'restaurant_name': 'Bishop PLC Steakhouse', 'rating_given': 1.5, 'review': 'Small stock glass despite culture provide property behavior which group.', 'date': datetime.date(2024, 5, 10)}]"
92d806d5-0ffa-423d-8144-0a7f73382d2d,Jennifer Thomas,31,Non-Binary,turnerlawrence@example.net,(457)604-4324,Minneapolis,"Indian, American, BBQ",Halal,$$$$,"[{'restaurant_name': 'Johnson-Barnes Cafe', 'rating_given': 4.6, 'review': 'Ok east suddenly politics share yeah serious daughter.', 'date': datetime.date(2024, 6, 7)}]"
88aa6a1a-cc17-4c36-9564-1ccc833b292b,Veronica Hall,28,Female,diane57@example.org,+1-984-663-8012,Minneapolis,French,"Keto, Vegetarian",$,"[{'restaurant_name': 'Shaw, Goodwin and Brown Grill', 'rating_given': 4.1, 'review': 'Impact cost along prepare environment official method our move situation.', 'date': datetime.date(2024, 5, 11)}, {'restaurant_name': 'Mayer-Lee Grill', 'rating_given': 2.3, 'review': 'International author role care conference mother.', 'date': datetime.date(2024, 3, 13)}, {'restaurant_name': 'Stewart, Willis and Gray Grill', 'rating_given': 4.7, 'review': 'Effort data together money think successful prevent discussion bill.', 'date': datetime.date(2024, 4, 6)}]"
e459f6f7-13ce-40e2-ac86-bd4e87252ce1,Brandon Lang,21,Non-Binary,sanderson@example.com,+1-540-544-7705,Minneapolis,Indian,Halal,$,"[{'restaurant_name': 'Cisneros, Nguyen and Rogers Bistro', 'rating_given': 3.2, 'review': 'Ok entire positive yard seek worker list central stuff daughter.', 'date': datetime.date(2024, 3, 31)}, {'restaurant_name': 'Harris LLC Steakhouse', 'rating_given': 2.9, 'review': 'Something Mr then minute or either month soldier environment instead.', 'date': datetime.date(2024, 3, 27)}]"
260c49b0-da47-463a-a0fc-9508ac5fad3f,Jesse Brown MD,47,Female,melanieroman@example.com,+1-406-605-5379,Minneapolis,Vegan,"None, Vegetarian",$$,"[{'restaurant_name': 'Brown Group Bistro', 'rating_given': 1.7, 'review': 'Kid so often doctor international everything risk.', 'date': datetime.date(2024, 3, 2)}, {'restaurant_name': 'Thomas, Pruitt and Ramirez Diner', 'rating_given': 1.4, 'review': 'Number to significant tonight bad stay conference occur.', 'date': datetime.date(2024, 6, 30)}, {'restaurant_name': 'Jones, Palmer and Allen Bistro', 'rating_given': 2.5, 'review': 'Ok cup appear maintain individual throw tax experience bit.', 'date': datetime.date(2024, 6, 1)}, {'restaurant_name': 'Harrison-Ortiz Eatery', 'rating_given': 4.7, 'review': 'Market role until important scientist then step city.', 'date': datetime.date(2024, 10, 30)}]"
d19187f4-4da6-49a5-95e4-79b44d3aefd9,Charles Haas,19,Female,thompsonjuan@example.com,800.934.3762x203,Minneapolis,"Italian, American, Mexican",Vegetarian,$$$,"[{'restaurant_name': 'Jackson, Long and Kaufman Steakhouse', 'rating_given': 2.4, 'review': 'Eat direction institution choice treat yes paper measure kid successful fine.', 'date': datetime.date(2024, 11, 29)}, {'restaurant_name': 'Cook-Shelton Diner', 'rating_given': 2.2, 'review': 'Audience high represent what care former prove up hit statement century state.', 'date': datetime.date(2024, 7, 21)}, {'restaurant_name': 'Scott-Patrick Grill', 'rating_given': 2.4, 'review': 'Reality protect fall stock she sing operation behavior particular share.', 'date': datetime.date(2024, 8, 12)}, {'restaurant_name': 'Lopez, Roth and Richardson Eatery', 'rating_given': 3.5, 'review': 'Work law fast power picture argue tonight chair partner admit positive ten.', 'date': datetime.date(2025, 1, 29)}, {'restaurant_name': 'Fritz PLC Diner', 'rating_given': 4.4, 'review': 'Sense center education modern public reach success guy what vote image.', 'date': datetime.date(2025, 1, 10)}]"
135ca7aa-eede-4cc6-8673-8e4259ba2721,Candice Gibbs,27,Male,donna91@example.net,+1-822-781-9344,Minneapolis,"Italian, Thai, Indian","Gluten-Free, Vegetarian",$$,"[{'restaurant_name': 'Cohen-Fuller Grill', 'rating_given': 4.6, 'review': 'Will different former result by make specific who government section mother.', 'date': datetime.date(2024, 11, 14)}, {'restaurant_name': 'Baker-Smith Cafe', 'rating_given': 2.0, 'review': 'Marriage both research before lot generation back lose person than add focus.', 'date': datetime.date(2024, 11, 8)}, {'restaurant_name': 'Griffith LLC Diner', 'rating_given': 3.2, 'review': 'Than safe push hotel computer later week music west nothing central again interesting.', 'date': datetime.date(2025, 2, 18)}]"
aac649fd-956c-4bc6-921f-8cbf90b417f2,Daniel Baker,50,Male,lburke@example.com,206.457.5135x24417,Minneapolis,American,Vegan,$$,"[{'restaurant_name': 'Chavez, Moore and Smith Diner', 'rating_given': 3.2, 'review': 'Question difference few important among staff item.', 'date': datetime.date(2024, 3, 5)}]"
fb7d7082-0ba7-4d26-9c32-9e916c0f96db,Ryan Taylor,59,Non-Binary,mcgeemitchell@example.net,209.577.4009x030,Minneapolis,"Chinese, Mexican, Italian",Gluten-Free,$$$$,"[{'restaurant_name': 'Miller Inc Grill', 'rating_given': 2.1, 'review': 'Whole yard move how seem to occur garden social significant discussion PM very.', 'date': datetime.date(2024, 9, 27)}, {'restaurant_name': 'Gillespie and Sons Diner', 'rating_given': 3.2, 'review': 'Few cover ground we each for.', 'date': datetime.date(2024, 12, 17)}]"
850c2805-fa8d-4d69-9176-d41f9c8587c3,Zoe Nelson,58,Non-Binary,amber12@example.com,382-463-9800,Minneapolis,"Seafood, Indian","Vegetarian, None",$$$$,"[{'restaurant_name': 'Walter-Sparks Bistro', 'rating_given': 4.7, 'review': 'Plant learn cause fire believe simply parent tonight fall.', 'date': datetime.date(2024, 9, 29)}, {'restaurant_name': 'Gallagher Inc Steakhouse', 'rating_given': 2.2, 'review': 'Specific player seem return employee billion something air smile their evening support magazine.', 'date': datetime.date(2024, 11, 15)}, {'restaurant_name': 'Ingram, Gilmore and Shepherd Diner', 'rating_given': 4.9, 'review': 'Value word bit food try serve create.', 'date': datetime.date(2024, 11, 20)}, {'restaurant_name': 'Knox-Howard Cafe', 'rating_given': 4.5, 'review': 'Perform nature data send yes computer parent matter choose art change guy.', 'date': datetime.date(2024, 11, 4)}]"
b78562db-8b53-4e0f-8c10-11259c3f0b49,Michael Perez,26,Non-Binary,gjones@example.org,(247)352-9970,Minneapolis,Seafood,Gluten-Free,$$,"[{'restaurant_name': 'Anderson and Sons Steakhouse', 'rating_given': 1.8, 'review': 'Probably reason true do writer treatment fall.', 'date': datetime.date(2024, 4, 2)}]"
01b488ac-6622-4c61-8704-fccf965883b3,Linda Stafford,46,Female,marvinmichael@example.net,226.617.5814x2929,Minneapolis,Chinese,"Halal, Vegan",$$$$,"[{'restaurant_name': 'Garner Group Diner', 'rating_given': 2.5, 'review': 'Memory expect rather myself federal least daughter.', 'date': datetime.date(2024, 10, 12)}, {'restaurant_name': 'Russell, Roberts and Salazar Grill', 'rating_given': 2.4, 'review': 'Campaign common hear research claim far build forward out.', 'date': datetime.date(2025, 2, 16)}, {'restaurant_name': 'Hicks, Craig and Horn Steakhouse', 'rating_given': 1.1, 'review': 'Enter interest central maintain could own road through care event order medical technology arm.', 'date': datetime.date(2025, 1, 26)}]"
a7a0e6c2-efe7-44f9-9fd9-a6d562e89398,Kristen Smith,64,Male,bakerfelicia@example.org,001-994-495-1941,Minneapolis,"French, Vegan","Keto, Halal",$,"[{'restaurant_name': 'Wolfe Group Steakhouse', 'rating_given': 1.3, 'review': 'Threat also popular drug apply not.', 'date': datetime.date(2024, 10, 27)}, {'restaurant_name': 'Lewis, Evans and Solomon Bistro', 'rating_given': 3.9, 'review': 'Prepare month show include card event add building however.', 'date': datetime.date(2025, 1, 16)}, {'restaurant_name': 'Collins Ltd Cafe', 'rating_given': 4.2, 'review': 'Small measure agree task most player shoulder hospital.', 'date': datetime.date(2025, 1, 24)}, {'restaurant_name': 'Simmons, Rice and Joyce Grill', 'rating_given': 1.4, 'review': 'Law guy hold dream city another player ok job American station commercial.', 'date': datetime.date(2024, 8, 6)}]"
aa52c278-1a4c-4974-8ef2-00a5211b8f92,Logan Wells,26,Non-Binary,mooretraci@example.net,001-974-954-8032x04901,Minneapolis,"Thai, Italian, Indian","Vegan, Keto",$$,"[{'restaurant_name': 'Wood-Calhoun Grill', 'rating_given': 2.4, 'review': 'Guess phone seven do see wonder must at site set week cover.', 'date': datetime.date(2024, 7, 29)}]"
ed75fff3-9f65-4d30-b3fe-48f4bb9b9974,Brian Marshall,34,Non-Binary,nmorris@example.org,538.629.6729x72434,Minneapolis,Chinese,Halal,$,"[{'restaurant_name': 'Butler and Sons Bistro', 'rating_given': 4.7, 'review': 'Firm fund however different for bed.', 'date': datetime.date(2024, 3, 13)}, {'restaurant_name': 'Jefferson-Mcguire Bistro', 'rating_given': 4.0, 'review': 'Open piece look assume set never lose chance analysis thousand.', 'date': datetime.date(2024, 5, 19)}, {'restaurant_name': 'Calderon Group Grill', 'rating_given': 2.7, 'review': 'Mother discover election pay politics time audience your nice send trade.', 'date': datetime.date(2024, 11, 23)}]"
8079cc8a-5aee-40b3-bc52-35eaaf5810a2,Zachary Lopez,58,Male,nicholas37@example.com,001-983-422-2702,Minneapolis,"Italian, Thai, BBQ","Keto, Halal",$$,"[{'restaurant_name': 'Anderson Ltd Bistro', 'rating_given': 3.5, 'review': 'Mind yet news test risk force fall quite clear movement second state month.', 'date': datetime.date(2024, 9, 16)}]"
d8d1a703-63b5-4fd9-880b-1186a27555b7,Ryan Mendez,20,Non-Binary,zramirez@example.com,+1-277-427-5982x1688,Minneapolis,Italian,"Gluten-Free, Vegetarian",$,"[{'restaurant_name': 'Wilson, Stewart and Mack Diner', 'rating_given': 2.2, 'review': 'Hotel enjoy serious data section could since long explain sort no.', 'date': datetime.date(2024, 6, 8)}, {'restaurant_name': 'Mitchell-Griffin Cafe', 'rating_given': 1.4, 'review': 'Issue chance six major leader through huge threat forward.', 'date': datetime.date(2024, 6, 9)}, {'restaurant_name': 'Fitzgerald, Harrington and Gomez Steakhouse', 'rating_given': 3.8, 'review': 'Huge specific them rather mind peace condition behind ever military effort.', 'date': datetime.date(2024, 7, 21)}]"
1cd47970-4534-40b5-88fe-6e5a6e6bd300,Aaron Wilson,41,Female,wilsoncolin@example.com,(353)620-1304,Minneapolis,"Chinese, American",Halal,$$$$,"[{'restaurant_name': 'Brown Ltd Cafe', 'rating_given': 4.5, 'review': 'Technology fill power safe policy pass officer.', 'date': datetime.date(2025, 1, 6)}, {'restaurant_name': 'Lopez Group Bistro', 'rating_given': 1.6, 'review': 'Project candidate read build only agent be state work seek.', 'date': datetime.date(2025, 1, 18)}, {'restaurant_name': 'Hess and Sons Grill', 'rating_given': 3.9, 'review': 'Leg wrong her be morning hotel between free toward.', 'date': datetime.date(2025, 1, 23)}, {'restaurant_name': 'Ray-Nash Cafe', 'rating_given': 3.5, 'review': 'Close can form find run community southern current long open special measure ago.', 'date': datetime.date(2024, 12, 30)}, {'restaurant_name': 'Byrd and Sons Grill', 'rating_given': 1.2, 'review': 'Fire know significant back measure summer quality instead address ball future could start.', 'date': datetime.date(2024, 8, 12)}]"
a50a6c8e-4b99-4201-9b50-6d26f9f6607b,Robert Holt,36,Male,taylorrachel@example.org,634.819.1578x462,Minneapolis,Vegan,None,$,"[{'restaurant_name': 'Howard-Park Eatery', 'rating_given': 1.3, 'review': 'Report hear between evidence structure newspaper security.', 'date': datetime.date(2024, 4, 23)}, {'restaurant_name': 'Williams PLC Steakhouse', 'rating_given': 4.9, 'review': 'Soon network pass person notice parent service consider.', 'date': datetime.date(2025, 2, 22)}, {'restaurant_name': 'Doyle, Harris and Griffith Steakhouse', 'rating_given': 4.1, 'review': 'Past industry catch sense lawyer image kind green nation responsibility.', 'date': datetime.date(2024, 12, 15)}]"
